"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"8192",,,,,,,,,,"3535481C-3600-4156-AC98-F4C605E9B460","1856-0701-4657-3231-6906-3377-35","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:04.9519438Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2226E","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:55 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/e8a2bc1c-05de-41ff-9890-89b6045f25c3","e8a2bc1c-05de-41ff-9890-89b6045f25c3","False","False","False","Cluster","1048576","e8a2bc1c-05de-41ff-9890-89b6045f25c3","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","5","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:59.4655836Z","C:\ClusterStorage\Volume3\HICP2226E\Virtual Machines\E8A2BC1C-05DE-41FF-9890-89B6045F25C3.VMCX","HICP2226E.olcc.lan","9.0"
"4096",,,,,,,,,,"28F5F597-EAFA-4BB9-8D58-DE06AA0216D9","4932-6270-2175-0405-4252-6210-64","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:05.2175653Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","ATL_RHEL83_CloneTemplate","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1312",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/44ce77f2-592b-4f9f-8865-b2ec7bf47b6a","44ce77f2-592b-4f9f-8865-b2ec7bf47b6a","False","False","True","Cluster","1048576","44ce77f2-592b-4f9f-8865-b2ec7bf47b6a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:29.5293491Z","C:\ClusterStorage\Volume13\ATL_RHEL83_CloneTemplate\Virtual Machines\44CE77F2-592B-4F9F-8865-B2EC7BF47B6A.VMCX","","9.0"
"4096",,,,,,,,,,"0BB58CCD-2D1C-49DB-9FAA-8C7286F1145E","0764-3212-5568-1762-6128-4877-22","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:05.4519548Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2389","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:47 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/404c15d3-6dd5-4f90-a42a-5d46b35a4028","404c15d3-6dd5-4f90-a42a-5d46b35a4028","False","False","False","Cluster","1048576","404c15d3-6dd5-4f90-a42a-5d46b35a4028","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","19","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:47.0620172Z","C:\ClusterStorage\Volume2\HICP2389\Virtual Machines\404C15D3-6DD5-4F90-A42A-5D46B35A4028.VMCX","HICP2389.olcc.lan","9.0"
"8192",,,,,,,,,,"4A4B4AF2-57C1-4A67-9E21-55AE43CDB36A","9418-7736-6551-7219-1166-8359-62","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:05.7019540Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2003","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:16 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/8e5b214c-849f-44ad-9e97-fc086ad8bee0","8e5b214c-849f-44ad-9e97-fc086ad8bee0","False","False","False","Cluster","1048576","8e5b214c-849f-44ad-9e97-fc086ad8bee0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:59.5906018Z","C:\ClusterStorage\Volume14\HICP2003\Virtual Machines\8E5B214C-849F-44AD-9E97-FC086AD8BEE0.VMCX","HICP2003.olcc.lan","9.0"
"24576",,,,,,,,,,"6DB09CE5-BD94-4684-B4BD-BF4688B8800D","9953-8738-4949-0919-5163-3383-00","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:05.9519469Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-CHKMX-SCN3","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:20:56 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1310B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/2aaf4caa-1918-4d15-a505-623384cf69d4","2aaf4caa-1918-4d15-a505-623384cf69d4","False","False","False","Cluster","65536","2aaf4caa-1918-4d15-a505-623384cf69d4","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","49","4","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:02:13.7685720Z","C:\ClusterStorage\Volume2\DC01-CHKMX-SCN3-R\Virtual Machines\2AAF4CAA-1918-4D15-A505-623384CF69D4.VMCX","DC01-CHKMX-SCN3.olcc.lan","9.0"
"16384",,,,,,,,,,"28F5F597-EAFA-4BB9-8D58-DE06AA0216D9","4932-6270-2175-0405-4252-6210-64","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:06.2175550Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP3604","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:20 AM","Red Hat Enterprise Linux","Linux","8.10","Yes","HICP1317",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/a1725e56-f708-4df0-95bb-d47ad5f20be8","a1725e56-f708-4df0-95bb-d47ad5f20be8","False","False","False","Cluster","1048576","a1725e56-f708-4df0-95bb-d47ad5f20be8","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","42","4","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:18:25.4370383Z","C:\ClusterStorage\Volume12\HICP3604\Virtual Machines\A1725E56-F708-4DF0-95BB-D47AD5F20BE8.VMCX","hicp3604","9.0"
"16384",,,,,,,,,,"3D7BD7A2-4B82-487A-B1BB-CD22E8D118A9","2290-8197-3651-3415-9394-0255-58","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:06.4519509Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2181B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:43 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1326D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/bae82e64-bf1d-46e6-b5f6-a6c07dea2fc9","bae82e64-bf1d-46e6-b5f6-a6c07dea2fc9","False","False","False","Cluster","1048576","bae82e64-bf1d-46e6-b5f6-a6c07dea2fc9","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","8","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:46.5619842Z","C:\ClusterStorage\Volume1\HICU2181B\Virtual Machines\BAE82E64-BF1D-46E6-B5F6-A6C07DEA2FC9.VMCX","HICU2181B.olcc.lan","9.0"
"4096",,,,,,,,,,"5803C178-F423-490E-B2CD-D25B09C9D4AE","2084-8837-2453-2926-6324-3869-70","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:06.7019452Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1002E","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:16 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1312",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/aa8739d0-6dc8-4397-9e22-ee1215ccf1d9","aa8739d0-6dc8-4397-9e22-ee1215ccf1d9","False","False","False","Cluster","1048576","aa8739d0-6dc8-4397-9e22-ee1215ccf1d9","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","15","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:59.7155787Z","C:\ClusterStorage\Volume13\HICP1002E\Virtual Machines\AA8739D0-6DC8-4397-9E22-EE1215CCF1D9.VMCX","HICP1002E.olcc.lan","9.0"
"4096",,,,,,,,,,"EC0D0414-E53D-4A47-8158-D437534D2764","7652-9991-3097-1607-2316-2858-90","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:06.9519429Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2801","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:20 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/b719df32-c7c7-4e1f-9618-209c780d0352","b719df32-c7c7-4e1f-9618-209c780d0352","False","False","False","Cluster","1048576","b719df32-c7c7-4e1f-9618-209c780d0352","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","19","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:02.5651478Z","C:\ClusterStorage\Volume1\HICT2803\Virtual Machines\B719DF32-C7C7-4E1F-9618-209C780D0352.VMCX","HICU2801.olcc.lan","9.0"
"6144",,,,,,,,,,"6EEA1070-89A4-4132-868D-96F44E795C57","4458-1387-1566-2383-1822-2642-10","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:07.2019437Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2020","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:20:13 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/9d9813bb-81d0-4fba-8d5a-3d550ea7c648","9d9813bb-81d0-4fba-8d5a-3d550ea7c648","False","False","False","Cluster","65536","9d9813bb-81d0-4fba-8d5a-3d550ea7c648","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","29","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:59.8562863Z","C:\ClusterStorage\Volume14\HICP2020-2-2\HICP2020-2\Virtual Machines\9D9813BB-81D0-4FBA-8D5A-3D550EA7C648.VMCX","HICP2020.olcc.lan","9.0"
"4096",,,,,,,,,,"D0170706-FDAB-46EC-9274-3E693F300D5F","4422-1980-8963-9812-2047-6852-32","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:07.4519482Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","FLOLVSOASTG","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 1:28:21 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/b356bca7-0d0d-4cf4-b1d8-346ed9caac74","b356bca7-0d0d-4cf4-b1d8-346ed9caac74","False","False","False","Cluster","65536","b356bca7-0d0d-4cf4-b1d8-346ed9caac74","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","43","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:02:13.9094154Z","C:\ClusterStorage\Volume1\FLOLVSOASTG\Virtual Machines\B356BCA7-0D0D-4CF4-B1D8-346ED9CAAC74.VMCX","FLOLVSOASTG.olcc.lan","9.0"
"24576",,,,,,,,,,"A310C151-607B-4C0F-A01C-99B3D2CFA56E","1107-3992-2047-2216-0124-2647-89","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:07.7019423Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP3817","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:47 AM","Red Hat Enterprise Linux","Linux","8.3","Yes","HICP1316",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/bf8747e2-3b22-4f61-87b8-70fa94dcc36a","bf8747e2-3b22-4f61-87b8-70fa94dcc36a","False","False","False","Cluster","1048576","bf8747e2-3b22-4f61-87b8-70fa94dcc36a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","66","6","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:19:47.6866589Z","C:\ClusterStorage\Volume14\HICP3817\Virtual Machines\BF8747E2-3B22-4F61-87B8-70FA94DCC36A.VMCX","HICP3817.olcc.lan","9.0"
"4096",,,,,,,,,,"9C3219C1-8FC3-4144-8CE9-55506FECD7E3","2789-4323-1943-4082-5369-5243-15","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:07.9519601Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU8514B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:19 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/ea13283a-9eff-4b4b-a146-04d3294b3f36","ea13283a-9eff-4b4b-a146-04d3294b3f36","False","False","False","Cluster","1048576","ea13283a-9eff-4b4b-a146-04d3294b3f36","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","127","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:05:59.9656139Z","C:\ClusterStorage\Volume1\HICU8514B\Virtual Machines\EA13283A-9EFF-4B4B-A146-04D3294B3F36.VMCX","HICU8514B.olcc.lan","9.0"
"8192",,,,,,,,,,"E0837DE1-AEBD-45C4-A94B-1A27996DB379","7504-4867-1178-9185-1753-0755-10","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:08.2019660Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2121","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:05 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1311",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/4b88a624-2725-4c5e-bad1-0aa38e52a438","4b88a624-2725-4c5e-bad1-0aa38e52a438","False","False","False","Cluster","1048576","4b88a624-2725-4c5e-bad1-0aa38e52a438","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","30","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:51.0236819Z","C:\ClusterStorage\Volume2\HICP2121\Virtual Machines\4B88A624-2725-4C5E-BAD1-0AA38E52A438.VMCX","HICP2121.olcc.lan","9.0"
"32768",,,,,,,,,,"99F5B039-FA4F-4A37-A23D-985FFD22A5FA","9290-4316-1856-1183-4549-5758-88","HICP1323_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1323-clu-olcc-lan-fe5137bc-e3d8-415b-9d54-c2debea3ef5d","2025-02-11T20:30:08.4519935Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2442","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1323B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/58a9af6d-db7a-416e-a28b-19953341f2e1","58a9af6d-db7a-416e-a28b-19953341f2e1","False","False","True","Cluster","1048576","58a9af6d-db7a-416e-a28b-19953341f2e1","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:47:01.6258564Z","C:\ClusterStorage\Volume1\HICP2442\Virtual Machines\58A9AF6D-DB7A-416E-A28B-19953341F2E1.VMCX","HICP2442.olcc.lan","9.0"
"4096",,,,,,,,,,"5D66187A-B3B4-4DE9-8304-EA06B9CB9A1F","6934-7390-0131-6717-0217-6329-30","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:08.7019499Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2110","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:37 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1311",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/f6b85ff0-1be8-404d-ad76-1d02174e06fd","f6b85ff0-1be8-404d-ad76-1d02174e06fd","False","False","False","Cluster","1048576","f6b85ff0-1be8-404d-ad76-1d02174e06fd","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","23","2","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:00.2312496Z","C:\ClusterStorage\Volume3\HICP2110\Virtual Machines\F6B85FF0-1BE8-404D-AD76-1D02174E06FD.VMCX","HICP2110.olcc.lan","9.0"
