"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"4096",,,,,,,,,,"4E87C341-86BD-42B8-A901-44B06ADEEB9A","8721-5127-4639-6494-5915-2810-33","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:24.2198991Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2225B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:11 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/3fa0bf04-8265-42c4-b4fd-1c40cf0fdc5a","3fa0bf04-8265-42c4-b4fd-1c40cf0fdc5a","False","False","False","Cluster","1048576","3fa0bf04-8265-42c4-b4fd-1c40cf0fdc5a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:27.9013435Z","C:\ClusterStorage\Volume5\HICQ2225B\Virtual Machines\3FA0BF04-8265-42C4-B4FD-1C40CF0FDC5A.VMCX","HICQ2225B.olcc.lan","9.0"
"8192",,,,,,,,,,"E3C7DA76-4BED-41B0-A5CC-ABBE0CED2CE0","2884-7188-3844-6924-5941-3912-98","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:24.4699019Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2226A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/d48d5d8b-24db-47c5-a61e-06659ce1cc84","d48d5d8b-24db-47c5-a61e-06659ce1cc84","False","False","True","Cluster","1048576","d48d5d8b-24db-47c5-a61e-06659ce1cc84","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:41.7137939Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\D48D5D8B-24DB-47C5-A61E-06659CE1CC84.VMCX","","9.0"
"4096",,,,,,,,,,"AD71E580-3D8D-4CD0-B22A-231A1A52A147","8259-4737-8401-1568-7877-3485-28","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:24.7355136Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP02-MON01-MVP","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:50:32 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/30b78179-b14d-42e3-b180-c251d4f38685","30b78179-b14d-42e3-b180-c251d4f38685","False","False","False","Cluster","65536","30b78179-b14d-42e3-b180-c251d4f38685","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","49","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:21.0192556Z","C:\ClusterStorage\Volume8\NP02-MON01-MVP\Virtual Machines\30B78179-B14D-42E3-B180-C251D4F38685.VMCX","NP02-MON01-MVP.olcc.lan","9.0"
"4096",,,,,,,,,,"E092DF03-0999-4B81-9916-3D4FCFEBC1AC","1735-1612-9408-7892-2908-9080-18","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:24.9855470Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD2383","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:28 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/718b3d09-5559-4e6c-9c99-688d3771ce78","718b3d09-5559-4e6c-9c99-688d3771ce78","False","False","False","Cluster","1048576","718b3d09-5559-4e6c-9c99-688d3771ce78","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","14","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:31.1513383Z","C:\ClusterStorage\Volume10\HICD2383\Virtual Machines\718B3D09-5559-4E6C-9C99-688D3771CE78.VMCX","HICD2383.olcc.lan","9.0"
"8192",,,,,,,,,,"C7957899-709D-4C00-8E69-63615830FCCF","3024-3749-2937-9375-2092-0490-31","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:25.2355223Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP8507","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:50:00 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/ead958f4-4650-4798-bb41-16e550b67a2a","ead958f4-4650-4798-bb41-16e550b67a2a","False","False","False","Cluster","1048576","ead958f4-4650-4798-bb41-16e550b67a2a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","33","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:17.5192111Z","C:\ClusterStorage\Volume6\HICP8507\Virtual Machines\EAD958F4-4650-4798-BB41-16E550B67A2A.VMCX","HICP8507.olcc.lan","9.0"
"4096",,,,,,,,,,"BA534F8F-A2F9-46B8-BBF6-D1A47977E7F5","8337-1528-0633-1038-9598-6563-47","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:25.4855267Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP01-WEB01-SHR","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:50:49 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/3544b571-854f-4809-b7af-53e1bb163c54","3544b571-854f-4809-b7af-53e1bb163c54","False","False","False","Cluster","65536","3544b571-854f-4809-b7af-53e1bb163c54","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","30","1","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:21.5226171Z","C:\ClusterStorage\Volume6\NP01-WEB01-SHR\Virtual Machines\3544B571-854F-4809-B7AF-53E1BB163C54.VMCX","NP01-WEB01-SHR.olcc.lan","9.0"
"4096",,,,,,,,,,"13F6FFA1-320F-491C-AE67-C091962F8A53","7917-0822-6167-0905-2019-6084-59","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:25.7354815Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD8526","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/14/2025 6:23:34 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/ede89b24-bd4b-464e-ab99-94a850217e2b","ede89b24-bd4b-464e-ab99-94a850217e2b","False","False","False","Cluster","1048576","ede89b24-bd4b-464e-ab99-94a850217e2b","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","108","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:44.2137592Z","C:\ClusterStorage\Volume8\HICD8526\Virtual Machines\EDE89B24-BD4B-464E-AB99-94A850217E2B.VMCX","HICD8526.olcc.lan","9.0"
"65536",,,,,,,,,,"431EA47F-4C6A-4B46-9FBD-F65438971F6D","3621-7052-5668-9043-2562-3895-12","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:25.9855366Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP5544","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:26 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/4ac036a8-31e6-4886-9430-920e13bbb7a0","4ac036a8-31e6-4886-9430-920e13bbb7a0","False","False","False","Cluster","1048576","4ac036a8-31e6-4886-9430-920e13bbb7a0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","28","32","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-20T03:20:40.5984934Z","C:\ClusterStorage\Volume8\HICP5544\Virtual Machines\4AC036A8-31E6-4886-9430-920E13BBB7A0.VMCX","HICP5544.olcc.lan","9.0"
"16384",,,,,,,,,,"3D7BD7A2-4B82-487A-B1BB-CD22E8D118A9","2290-8197-3651-3415-9394-0255-58","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:26.2355171Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2181A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/76dc6a45-c098-409b-82a1-0247a16346f4","76dc6a45-c098-409b-82a1-0247a16346f4","False","False","True","Cluster","1048576","76dc6a45-c098-409b-82a1-0247a16346f4","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","8",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:28.1199669Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\76DC6A45-C098-409B-82A1-0247A16346F4.VMCX","","9.0"
"4096",,,,,,,,,,"7C3E7777-E056-4083-9F97-83B644B91169","5205-8532-0447-1875-7945-8688-57","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:26.4855420Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD0029A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320E",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/1d33ebc7-f870-4999-bf4a-b67b098364ad","1d33ebc7-f870-4999-bf4a-b67b098364ad","False","False","True","Cluster","1048576","1d33ebc7-f870-4999-bf4a-b67b098364ad","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:04.7294488Z","C:\ClusterStorage\Volume8\HICD0029A\Virtual Machines\1D33EBC7-F870-4999-BF4A-B67B098364AD.VMCX","","9.0"
"6144",,,,,,,,,,"AFA7BA25-181E-4F73-A8D3-0E6D37F5921F","4718-7970-7110-2126-9485-8685-62","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:27.4699243Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP02-ESB01-MON","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:50:12 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/b78da5ba-aa59-4045-a014-775af702403e","b78da5ba-aa59-4045-a014-775af702403e","False","False","False","Cluster","65536","b78da5ba-aa59-4045-a014-775af702403e","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","42","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:28.4013375Z","C:\ClusterStorage\Volume10\NP02-ESB01-MON\Virtual Machines\B78DA5BA-AA59-4045-A014-775AF702403E.VMCX","NP02-ESB01-MON.olcc.lan","9.0"
"4096",,,,,,,,,,"41A72170-A64C-4086-87AD-77936BB830BE","3303-3927-5284-4162-6431-5568-84","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:27.7198999Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP8526A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/5287873d-c91d-4f12-a741-3a2e3392d2e1","5287873d-c91d-4f12-a741-3a2e3392d2e1","False","False","True","Cluster","1048576","5287873d-c91d-4f12-a741-3a2e3392d2e1","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:46.9793897Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\5287873D-C91D-4F12-A741-3A2E3392D2E1.VMCX","","9.0"
"6144",,,,,,,,,,"188E40A3-09F3-4712-B173-2842F180CD7F","4737-7788-8545-9711-2437-0941-13","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:27.9699385Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP0003","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/598dcb69-1065-4f78-814d-3f7a51d1bf39","598dcb69-1065-4f78-814d-3f7a51d1bf39","False","False","True","Cluster","1048576","598dcb69-1065-4f78-814d-3f7a51d1bf39","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-20T03:20:40.3484745Z","C:\ClusterStorage\Volume6\HICP0003\Virtual Machines\598DCB69-1065-4F78-814D-3F7A51D1BF39.VMCX","HICP0003.olcc.lan","9.0"
"4096",,,,,,,,,,"D53DBF75-90E6-4A7C-861A-4D8FB2A7180D","0100-6931-2912-9513-0240-9469-11","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:28.2355233Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD0045","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:58 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8a7edaf6-6efb-437e-be46-fe834c7330b9","8a7edaf6-6efb-437e-be46-fe834c7330b9","False","False","False","Cluster","1048576","8a7edaf6-6efb-437e-be46-fe834c7330b9","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:12.2535935Z","C:\ClusterStorage\Volume6\HICD0045\Virtual Machines\8A7EDAF6-6EFB-437E-BE46-FE834C7330B9.VMCX","HICD0045.olcc.lan","9.0"
"4096",,,,,,,,,,"D06AF058-B3C3-4082-902E-439C37CC4B0A","7625-3969-9702-9048-3327-6588-17","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:28.4855470Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-APP01-SHR","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/1acd81a4-5ac5-4d60-a899-db2939522564","1acd81a4-5ac5-4d60-a899-db2939522564","False","False","True","Cluster","65536","1acd81a4-5ac5-4d60-a899-db2939522564","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:52.8231663Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\1ACD81A4-5AC5-4D60-A899-DB2939522564.VMCX","","9.0"
"16384",,,,,,,,,,"EA87A3EE-83D6-4A9C-8D3B-5A6A2FA82318","9800-8065-3673-9635-5831-6292-78","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:28.7355586Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ3520","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/0f127501-f0d0-43c7-b5d4-9069b6d85d4b","0f127501-f0d0-43c7-b5d4-9069b6d85d4b","False","False","True","Cluster","1048576","0f127501-f0d0-43c7-b5d4-9069b6d85d4b","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4","CentOS Stream","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:55.3387846Z","C:\ClusterStorage\Volume5\HICQ3520\Virtual Machines\0F127501-F0D0-43C7-B5D4-9069B6D85D4B.VMCX","HICQ3520.olcc.lan","9.0"
"8192",,,,,,,,,,"5B2CA2B1-81B1-45B4-B90A-7772727CED57","7988-4387-5492-1125-9575-5688-69","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:19:28.9854905Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2431","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/38790e2e-4952-49bb-982f-6765cc23a711","38790e2e-4952-49bb-982f-6765cc23a711","False","False","True","Cluster","1048576","38790e2e-4952-49bb-982f-6765cc23a711","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-20T03:20:41.0984734Z","C:\ClusterStorage\Volume10\HICP2423\Virtual Machines\38790E2E-4952-49BB-982F-6765CC23A711.VMCX","","9.0"
